day,jhno,type,title,description,areas,url,image
2023-09-15,52,イベント,★門司港駅オペラコンサート「港町浪漫コンサート」が開催されます！★,★門司港駅オペラコンサート「港町浪漫コンサート」が開催されます！★,福岡県,https://japan-heritage.bunka.go.jp/ja/news/3298/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/15/328x181_ea1e9d427fb5664c32c517a73e421e58_407e051035b407ee4ec331f5d59729a0196f4a5d.jpg
2023-09-15,52,イベント,★「フランス水兵慰霊碑　メモリアルコンサート」が開催されます！★,★「フランス水兵慰霊碑　メモリアルコンサート」が開催されます！★,福岡県,https://japan-heritage.bunka.go.jp/ja/news/3299/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/15/328x181_ea1e9d427fb5664c32c517a73e421e58_ddcc274b22f0fe2c6e8b82342be7403cbb551d43.jpg
2023-09-15,53,イベント,参加〆切迫る【祝】認定継続！ 菊池川流域日本遺産を巡るサイクルイベント：ブルべ（ポピュレール）,10/1菊池川流域日本遺産を巡るサイクリングイベント開催,熊本県,https://japan-heritage.bunka.go.jp/ja/news/3300/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/15/328x181_ea1e9d427fb5664c32c517a73e421e58_36535ff379118b6ef035e222f2526435f5615366.jpg
2023-09-19,12,メディア,三徳山「山護(やまもり)運動」を実施します,,鳥取県,https://japan-heritage.bunka.go.jp/ja/news/3272/,https://japan-heritage.bunka.go.jp/ja/files/images/home/noimage.jpg
2023-09-19,20,イベント,重要文化財「羽黒山鐘楼」保存修理工事見学会について,現在24年ぶりに茅葺屋根の全面改修が行われている、国指定重要文化財「羽黒山鐘楼」の保存修理工事見学会が開催されます。,山形県,https://japan-heritage.bunka.go.jp/ja/news/3302/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/19/328x181_ea1e9d427fb5664c32c517a73e421e58_4d4b17034747f6a97cb77b9ae095fc47a6ff8485.jpg
2023-09-20,81,イベント,鴨島発信！あわ文化いろどり祭,"鴨島発信！阿波文化彩祭～地域と作る魅力発信ステージ～9/30(土)11:30～15:30
日本フネン市民プラザ

",徳島県,https://japan-heritage.bunka.go.jp/ja/news/3312/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/22/328x181_ea1e9d427fb5664c32c517a73e421e58_1fba1b3ef55efbfb8f56bebdc12830e2abb38e5f.jpg
2023-09-21,81,イベント,日本遺産フェスタin藍のふるさと藍住～色いろな日本遺産を楽しもう～,"【会場】藍住町歴史館「藍の館」
【日時】
≪展示≫
令和５年１０月４日（水）～３０日（月）
≪フェスティバル≫
令和５年１０月１４日（土）・１５日（日）
　１４日　10：00～17：00
　１５日　 9：00～15：00
【入場料】
　大　　人　３００円　（団体　２５０円）
　中・高生　２００円　（団体　１５０円）
　小 学 生　１５０円　（団体　１００円）
　　※１０月１４日・１５日は無料
【内容】
≪展示≫
〇日本遺産についてのPR展示
［赤の日本遺産の展示］
　・山寺が支えた紅花文化
　・「ジャパンレッド」発祥の地－弁柄と銅の町・備中吹屋－
［青の日本遺産の展示］
　・海と都をつなぐ若狭の往来文化遺産群～御食国若狭と鯖街道～
　・藍のふるさと阿波～日本中を染め上げた至高の青を訪ねて～
［黄色と緑の日本遺産の展示］
　・森林鉄道から日本一のゆずロードへ－ゆずが香り彩る南国土佐・中芸地域の景観と食文化－
［阿波の赤の展示］
　・国史跡若杉山辰砂採掘遺跡

≪フェスティバル≫
〇各日本遺産協議会のＰＲブース出展
▸ 小浜市・若狭町日本遺産活用推進協議会
［物販］サバ缶、ひしお、干物、箸　等
［体験］若狭塗箸の研ぎ出し体験
▸ 中芸のゆずと森林鉄道日本遺産協議会
［食品販売］鮎の塩焼き
［体験］ゆず絞り体験
▸ 近江上布伝統産業会館
［物販］麻製品
［体験］機織り体験、糸づくり実演
▸ 阿南市　若杉山遺跡　※１４日のみ
［体験］辰砂の粉砕体験
▸ ボン・アーム
　［物販］藍のハーブティ、藍のクッキー　等

【主催】藍住町教育委員会、一般社団法人しじゅうはちがん
【後援】一般社団法人徳島新聞社、四国放送株式会社、NHK徳島放送局、エーアイテレビ株式会社
【協力】小浜市・若狭町日本遺産活用推進協議会、高梁市日本遺産推進協議会、「山寺と紅花」推進協議会、中芸のゆずと森林鉄道日本遺産協議会、阿南市、近江上布伝統産業会館、藍のふるさと阿波魅力発信協議会　",徳島県,https://japan-heritage.bunka.go.jp/ja/news/3309/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/21/328x181_ea1e9d427fb5664c32c517a73e421e58_a4098c91a03bf1ab204e1f7b0e018838195de819.jpg
2023-09-22,1,その他,〈日田市〉令和5年度　日本遺産子どもガイド　第6回研修会を開催しました,,大分県,https://japan-heritage.bunka.go.jp/ja/news/3311/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/22/328x181_ea1e9d427fb5664c32c517a73e421e58_c744bb3d919b70d09ba67cd8c1e750c47ab2c0aa.jpg
2023-09-22,1,イベント,〈水戸市〉第５６回水戸の萩まつり開催中,,茨城県,https://japan-heritage.bunka.go.jp/ja/news/3314/,https://japan-heritage.bunka.go.jp/ja/files/images/home/noimage.jpg
2023-09-22,45,イベント,兵庫県朝来市　第２２回 銀谷祭り開催,"鉱山町生野で一番のビックイベント！
鉱山が繁栄し街中も賑やかだった時代へタイムスリップできるお祭りです！",兵庫県,http://wadachi73.jp/event/169,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/22/328x181_ea1e9d427fb5664c32c517a73e421e58_7f08f5f5f42c5ddf77107b70553e24f804008fc0.jpg
2023-09-22,45,イベント,生野書院特別展　「生野鉱山閉山50年に見る『むかし、いま…そして、これから」,今年は生野鉱山が閉山して５０年になります。半世紀を振り返りながら、これから生野でどのように住み続けていくのかを考える企画展です！,兵庫県,http://wadachi73.jp/event/171,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/22/328x181_ea1e9d427fb5664c32c517a73e421e58_cb862e4d411c154150df0181623efd87103b3639.jpg
2023-09-22,87,イベント,令和５年度　かさましこ文化財公開,かさましこの普段は見られない文化財を公開します！,"茨城県,栃木県",https://japan-heritage.bunka.go.jp/ja/news/3318/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/22/328x181_ea1e9d427fb5664c32c517a73e421e58_17ba64d768698a0f013ef9a818b7e1f70eedc8a7.jpg
2023-09-22,45,イベント,かみかわ銀の馬車道フェス開催,　粟賀町区にある、兵庫県景観形成重要建造物に指定されている竹内家住宅にて、中村・粟賀町の歴史や文化を学べる講演会と音楽フェスを開催！,兵庫県,http://wadachi73.jp/event/174,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/22/328x181_ea1e9d427fb5664c32c517a73e421e58_46463040d57ba61879fd0f5383c759c7de59ac15.jpg
2023-09-22,45,イベント,一円電車まつり2023,日本遺産の構成資産として認定された明延鉱山明神電車（一円電車）、明延鉱山町・明延鉱山関連遺構など、明延の鉱山町全体を活用した交流イベントです。,兵庫県,http://wadachi73.jp/event/173,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/22/328x181_ea1e9d427fb5664c32c517a73e421e58_0ba583d57fa4a7294488873602bc9e5ee5810624.jpg
2023-09-23,72,イベント,【名古屋市】Instagram写真投稿キャンペーン　わたしの日本遺産「ありまつ」,日本遺産のまち有松で撮影した写真をInstagramに投稿し、有松の新たな魅力を発信しよう！,愛知県,https://japan-heritage.bunka.go.jp/ja/news/3303/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/21/328x181_ea1e9d427fb5664c32c517a73e421e58_4ae6978787d8932b02b68f0fe4b50c83a9884d8e.jpg
2023-09-25,1,その他,〈日田市〉令和5年度第1回日田市日本遺産活性化懇話会を開催しました,,大分県,https://japan-heritage.bunka.go.jp/ja/news/3322/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/25/328x181_ea1e9d427fb5664c32c517a73e421e58_ad02cb09a99a7ec7e8eaac7009670dc6b89ee17b.jpg
2023-09-25,12,メディア,JNTOパリ事務所に三朝町の日本遺産「三徳山」を紹介していただきました。,,鳥取県,https://japan-heritage.bunka.go.jp/ja/news/3325/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/25/328x181_ea1e9d427fb5664c32c517a73e421e58_1dc8926422be0a2c5aaf31db9f022134a6c2997e.jpg
2023-09-26,52,イベント,秋田山荘跡地をめぐるフォトウォークに参加しませんか？,"下関の奥の院　川棚温泉
その川棚温泉を出発し明治後期～昭和にかけ海運業などで富を築いた秋田商会の創業者秋田寅之介が晩年を過ごした別荘跡地などを案内するフォトウォークが開催されます。","山口県,福岡県",https://japan-heritage.bunka.go.jp/ja/news/3328/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/26/328x181_ea1e9d427fb5664c32c517a73e421e58_180aec89d8226b550a3a00643baaa9c791b1834b.jpg
2023-09-27,96,イベント,日本遺産「女人高野」を巡るデジタルスタンプラリー2023を開催！,"女人高野を巡るデジタルスタンプラリーに参加して、日本遺産を体感してみませんか？
全てのスタンプを集めてアンケートにご回答いただいた方に女人高野オリジナルカレンダーをプレゼント。抽選で各地の特産品も当たります！","大阪府,奈良県,和歌山県",https://www.city.kawachinagano.lg.jp/soshiki/16/89042.html,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/27/328x181_ea1e9d427fb5664c32c517a73e421e58_5a8502dd2716c8965bf34f4f28ecf14fde93971e.png
2023-09-28,96,イベント,ピンクリボンデーライトアップ,「乳がんで悲しむ人をひとりでも減らしたい」との思いから、10月・11月に女人高野4か寺でライトアップが行われます。10月1日〜3日は、不動坂口女人堂と天野山金剛寺の多宝塔がライトアップされます。,"大阪府,奈良県,和歌山県",https://japan-heritage.bunka.go.jp/ja/news/3331/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/27/328x181_ea1e9d427fb5664c32c517a73e421e58_14407df7d54a99163a7a3f850e88c0290cfcaae4.png
2023-09-28,1,その他,〈日田市〉令和5年度　日本遺産公開講座　「日本遺産を歩く」　第5講を開催しました,,大分県,https://japan-heritage.bunka.go.jp/ja/news/3332/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/28/328x181_ea1e9d427fb5664c32c517a73e421e58_d5d0f9e4f63348648d0a3f8196f88d1d88d39f08.jpg
2023-09-28,45,イベント,姫路港ふれあいフェスティバル「銀馬車ウォーク」開催のお知らせ,姫路港で開催される「姫路港ふれあいフェスティバル」の１事業として、城南公園（山陽姫路駅から北へ徒歩約３分）から姫路港までの約7.5ｋｍを歩く“銀の馬車道ウォーク”を開催します。,兵庫県,https://www.gin-basha.jp/news/5218/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/28/328x181_ea1e9d427fb5664c32c517a73e421e58_c078de0739ec8a447777d31918b78145584907eb.jpg
2023-09-29,94,イベント,「～昇龍の舞～柏屋の竹あかり」を開催します,,静岡県,https://japan-heritage.bunka.go.jp/ja/news/3334/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/28/328x181_ea1e9d427fb5664c32c517a73e421e58_58e4b247981224ad59a026b2290cea61f7c1b2c1.jpg
2023-10-01,91,イベント,【名勝100年記念】昇仙峡短歌コンテストを開催します！,昇仙峡の「名勝100年」、「特別名勝70年」を記念して、昇仙峡の短歌コンテストを開催します。,山梨県,https://www.shosenkyo-kankoukyokai.com/%e3%80%902023-10-1%e3%80%9c11-30%e3%80%91%e6%98%87%e4%bb%99%e5%b3%a1-%e7%9f%ad%e6%ad%8c-%e3%82%b3%e3%83%b3%e3%83%86%e3%82%b9%e3%83%88%e9%96%8b%e5%82%ac%e3%81%97%e3%81%be%e3%81%99%ef%bc%81/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/28/328x181_ea1e9d427fb5664c32c517a73e421e58_5829dc359de68be4d4df1f3c4f2a7b6d71211bbe.jpg
2023-10-01,96,イベント,ピンクリボンデーライトアップ（慈尊院）,「乳がんで悲しむ人をひとりでも減らしたい」との思いから、ライトアップが行われます。,"大阪府,奈良県,和歌山県",https://japan-heritage.bunka.go.jp/ja/news/3341/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/10/01/328x181_ea1e9d427fb5664c32c517a73e421e58_f256a88d5dd192a2952fafe2c55fa848e26da354.png
2023-10-02,97,イベント,10/21(土) 清酒発祥の地・伊丹 「日本遺産と日本酒を知ろう！味わおう！見よう！」を開催,10/21(土) 清酒発祥の地・伊丹 「日本遺産と日本酒を知ろう！味わおう！見よう！」を開催,兵庫県,https://japan-heritage.bunka.go.jp/ja/news/3251/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/10/02/328x181_ea1e9d427fb5664c32c517a73e421e58_ab7b93bb2cc58de707dc787a6705acd3976f7c28.jpg
2023-10-02,68,イベント,【北海道美唄市】「乗合タクシーで行く　三菱美唄炭鉱竪坑櫓」を開催します,ガイド付きミニツアー第４弾！公共交通機関では行きづらい場所に乗合タクシーで気軽に行ける「ガイド付きミニツアー」を開催します。,北海道,https://japan-heritage.bunka.go.jp/ja/news/3337/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/09/28/328x181_ea1e9d427fb5664c32c517a73e421e58_8ed2c13cb191c5a67f78d6fa82eb263a9f85797b.png
2023-10-02,97,イベント,「西宮酒ぐらルネサンスと食フェア2023」が開催！,秋の一日、秋晴れの日本酒を楽しめる「西宮酒ぐらルネサンスと食フェア」が、10月7日・8日に開催！日本遺産にちなんだ新酒番舩練り歩きも！,兵庫県,https://japan-heritage.bunka.go.jp/ja/news/3339/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/10/02/328x181_ea1e9d427fb5664c32c517a73e421e58_77625261be782f32527154d26ee097167e5b80a6.jpg
2023-10-02,97,イベント,西宮日本酒学校2023を開校！,西宮の酒蔵エリア一帯をキャンパスに見立て、灘酒の歴史や製法、味わい方、新しい楽しみ方などを、日本酒を味わいながらわかりやすく解説します。,兵庫県,https://japan-heritage.bunka.go.jp/ja/news/3340/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/10/02/328x181_ea1e9d427fb5664c32c517a73e421e58_81377af40112786d800802ecc23748461bea4427.jpg
2023-10-02,69,イベント,日本遺産「みちのくGOLD浪漫」PRコンテスト2023「きんぽす」,"1,250年にわたり日本の金を彩ってきた「みちのくの金」。
日本遺産「みちのくGOLD浪漫」推進協議会は海洋連盟と連携し、構成6市町（岩手県平泉町、陸前高田市、宮城県気仙沼市、南三陸町、石巻市、涌谷町）にあるゴールドな景色や風景、ゴールドとして象徴すべきモノや身近にある何気ないゴールドを1枚のポスターとして表現するコンテスト「きんぽす」を開催しています。
（応募期間：2023年10月1日（日）～2023年12月31日（日））

今回で、第3回目を迎えるポスターコンテストです。入賞作品については、令和6年度の日本遺産「みちのくGOLD浪漫」公式ポスターとして、各種イベント等で掲示する予定です。","岩手県,宮城県",https://japan-heritage.bunka.go.jp/ja/news/3342/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2023/10/02/328x181_ea1e9d427fb5664c32c517a73e421e58_4571a3edaa8ffcad763381115bc8d1bbf61f0152.jpg
